customer_id,name,email,address,phone_number,registration_date,status,product,quantity,price,order_date,shipping_date,payment_method,order_status,last_login,latitude,longitude,transaction_id,ip_address,user_agent
747,Brian Johnson,chelseamay@example.net,"41175 Young Views
Cranemouth, MP 25459",292.957.6813x6749,2021-11-27,inactive,shoulder,2,12.49,2023-07-23,2024-11-27,Credit Card,Cancelled,2024-08-09 05:17:40.453321,-9.588230,-111.064546,ef92c9fe-80cd-46be-9686-138ef21fd69a,126.32.249.64,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.50.2 (KHTML, like Gecko) Version/5.1 Safari/535.50.2"
748,Cindy Buck,ngriffith@example.com,"0380 Morris Isle
Buckchester, NC 38168",729-363-7326,2023-01-02,active,part,10,61.56,2024-05-25,2024-12-07,Bank Transfer,Cancelled,2024-08-03 14:21:19.780308,-82.346664,22.134543,4e4ec938-9a24-4978-9861-94f529b4387f,187.168.130.162,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.5.20) Gecko/8408-04-30 14:42:40.680206 Firefox/3.8
749,Melissa Smith,patriciacortez@example.com,"190 Hoffman Mountain
Jonathonburgh, AL 06482",001-616-304-1378x526,2023-03-23,inactive,join,9,19.36,2023-12-14,2024-12-09,PayPal,Processing,2024-01-27 01:31:31.639882,37.330547,101.620821,8fadb177-3087-43ee-9f90-a3c39f91a65f,148.55.148.137,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0)
750,Eric Holmes,katie95@example.org,"0429 Victoria Rest
Port Sharonmouth, PW 70472",(305)665-7209,2023-02-13,active,become,2,13.05,2024-10-23,2024-12-02,Bank Transfer,Processing,2024-05-18 16:55:12.432231,-33.258210,-19.186280,bd7815a2-3d4f-4e94-8b00-25e004de36f5,218.237.192.251,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0)
751,Michael Smith,littleamanda@example.org,"45568 Booth Cliff
East Tonyview, MN 72331",(335)655-3010,2022-11-15,active,another,6,73.24,2023-03-17,2024-11-29,Bank Transfer,Delivered,2024-10-26 10:32:07.915332,-17.8852005,136.803608,0a192499-1148-4dc9-ab20-bea6725d2acd,153.88.37.190,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.4g5338.0 Mobile/30W473 Safari/532.2"
752,Joy Martinez,portiz@example.org,"8097 Davis Forge
Port Kristinberg, MT 79030",(910)201-9413x839,2022-11-17,pending,total,1,41.42,2023-02-07,2024-12-10,Bank Transfer,Cancelled,2024-05-28 00:36:22.912322,74.959669,-126.314030,ef152f60-911a-4ea4-819f-bfb815135153,68.207.36.224,Opera/9.95.(X11; Linux x86_64; yi-US) Presto/2.9.163 Version/12.00
753,Kathryn Davis,krista17@example.net,"92333 John Mountain
North Christy, VA 55162",001-970-760-6205x760,2023-07-11,inactive,talk,8,49.85,2022-12-19,2024-12-18,PayPal,Cancelled,2024-09-20 01:07:57.077270,-50.7677645,-116.620968,f6f27757-99d7-48b2-843b-3540375d5a7e,2.181.119.117,Opera/9.95.(Windows 95; nn-NO) Presto/2.9.169 Version/11.00
754,Deanna Miller,qrobinson@example.net,"33721 Arthur Road
West Davidton, NY 56746",365-745-8512x38430,2023-09-18,active,appear,6,57.7,2024-03-17,2024-12-17,PayPal,Shipped,2024-11-12 14:52:20.852475,-53.3824325,-29.052815,4adaf207-5098-4bc4-9297-ffabb3a526a5,55.107.167.236,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.851.0 Safari/532.2"
755,Kathleen Wright,andreabishop@example.net,"272 Campos Extensions Suite 965
Stephanieshire, WY 72506",001-520-367-1252x72108,2024-04-18,pending,next,5,25.29,2023-01-10,2024-12-03,Bank Transfer,Delivered,2024-07-31 03:08:51.697200,4.937116,-162.217062,24804f49-566b-4683-ab08-d3ab5eae96c5,120.22.63.210,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.25.4 (KHTML, like Gecko) Version/4.1 Safari/531.25.4"
756,Charles Robinson,towens@example.com,"1583 Cindy Landing Apt. 614
Smithside, WA 63519",671-589-6982x6240,2020-07-26,active,receive,2,97.12,2023-04-15,2024-12-18,Bank Transfer,Cancelled,2024-02-23 02:33:57.421903,55.596057,73.344048,ffddb22c-9b4c-47a9-89ed-b37854acf200,74.148.129.117,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.28.7 (KHTML, like Gecko) Version/5.1 Safari/535.28.7"
757,Jason Hamilton,jonathanking@example.org,"0153 Lopez Bypass Suite 291
Steventown, IA 99213",(828)570-3862x341,2020-12-06,pending,social,3,39.3,2024-05-17,2024-11-30,PayPal,Processing,2024-09-11 10:43:06.345703,-66.7668565,-96.554111,2a02a95f-3eb5-4774-9d3d-3bd77cc32dc6,154.227.134.53,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.1)
758,David Parks,millerpaula@example.net,"182 Samuel Glens Apt. 474
South Dennisborough, NJ 88235",(320)745-5039x3989,2022-04-16,active,price,8,87.13,2022-12-05,2024-12-18,Credit Card,Processing,2024-08-10 19:59:29.440261,-7.5269125,48.864815,f5a44216-72d2-4051-ac26-99e3a769c079,50.54.240.198,Opera/9.41.(Windows 98; Win 9x 4.90; ff-SN) Presto/2.9.170 Version/10.00
759,Natalie Jones,iperez@example.net,"806 Barr Crossing
East David, TN 35314",(436)410-2455x36568,2021-01-10,pending,cover,2,63.39,2023-10-25,2024-12-07,PayPal,Delivered,2024-11-16 02:52:47.742994,70.245201,81.173942,0358e65a-fedb-4a82-875c-39d705c962e3,33.75.196.186,Opera/8.45.(X11; Linux i686; si-LK) Presto/2.9.168 Version/12.00
760,Rachel Thomas,nicole00@example.net,"35149 Lewis Rapid
New Christina, NY 12031",001-631-651-9416,2021-05-03,pending,property,4,41.24,2022-11-08,2024-12-02,Bank Transfer,Delivered,2024-11-07 08:54:30.286447,-65.805689,136.567682,dc3c31e8-8ac3-4d13-a172-f1caa0d2ed42,93.192.207.19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1; rv:1.9.3.20) Gecko/5477-03-16 17:00:33.762009 Firefox/9.0
761,Kyle Miller,chadpearson@example.net,"401 Campbell Light
Martinezfurt, NH 93552",+1-656-340-3065x9954,2020-09-09,inactive,plant,8,49.68,2024-08-07,2024-12-09,Credit Card,Processing,2024-10-23 01:25:41.151086,71.169584,70.803202,f870ee81-d198-47e0-9c58-4a4ecf78f35f,208.243.76.34,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/44.0.896.0 Safari/533.2"
762,Kyle Keller,nparker@example.com,"31576 Patrick Rest
Thompsonberg, MP 24317",+1-571-617-9561,2023-08-23,inactive,pay,3,87.37,2023-07-06,2024-11-23,PayPal,Cancelled,2024-07-07 01:07:58.506975,78.1690095,-78.627629,a28706b8-bd88-4868-83ce-e81988812832,213.27.157.180,Opera/9.25.(Windows CE; so-SO) Presto/2.9.174 Version/11.00
763,Lee Navarro,woodssteven@example.net,"434 Olson Rapid
Lake Justinburgh, IA 23862",001-824-380-9475,2021-12-29,inactive,suffer,9,57.95,2022-10-27,2024-12-03,PayPal,Cancelled,2023-12-24 10:28:54.745180,-86.366520,167.688223,d0086b63-42d5-4a31-af52-05802f7ffd4a,153.121.186.215,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8 rv:6.0; nl-NL) AppleWebKit/531.23.5 (KHTML, like Gecko) Version/4.1 Safari/531.23.5"
764,Kimberly Barnes,thomaspaula@example.net,"03778 Xavier Hills
New Allisonside, MH 93572",268-807-8891,2021-02-05,pending,movie,5,20.16,2024-08-13,2024-12-18,Credit Card,Processing,2024-09-18 21:34:05.752936,-74.746171,-103.743860,91bebddd-ed5b-4363-9060-b8938c1e594f,103.215.254.223,Opera/8.53.(Windows NT 5.2; da-DK) Presto/2.9.186 Version/11.00
765,Elizabeth Torres,ryanrussell@example.net,"0670 Gonzalez Ridge Apt. 920
Port Josephmouth, AZ 59385",(371)750-4872x587,2020-09-29,pending,guess,2,64.08,2023-07-15,2024-12-10,Credit Card,Cancelled,2024-07-03 03:38:37.680256,-61.307897,-51.393702,4d531ff5-6a4a-43cc-be1c-122ddd084e8c,207.113.43.148,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/18.3o3139.0 Mobile/51H542 Safari/533.1"
766,Mr. David Williams,tanderson@example.org,"7741 Edward Flats
Jameschester, ID 06151",4238105442,2024-03-26,inactive,she,9,67.3,2024-09-16,2024-12-07,PayPal,Delivered,2024-07-01 00:39:18.644427,-44.609459,-82.031945,b45ccd88-7b27-4f9e-a056-7547827dbf4e,5.109.188.192,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/10.2e6524.0 Mobile/45Q538 Safari/535.1"
767,Patrick Martinez,justingonzalez@example.net,"79065 Elizabeth Gateway Apt. 422
North Nancymouth, KS 82239",001-400-507-0743x085,2020-03-27,active,network,10,23.04,2023-01-18,2024-12-11,PayPal,Shipped,2024-07-11 04:54:49.190253,52.226412,-108.783449,038505d4-e1da-4d1e-99e8-dc12a2fe89dc,160.55.169.253,Opera/9.29.(Windows NT 6.0; ss-ZA) Presto/2.9.166 Version/11.00
768,Jacob Smith,michelesmith@example.org,"031 Connor Haven Apt. 574
East Normaside, OR 08650",961-427-4030x86559,2020-01-27,inactive,nation,1,73.31,2024-09-07,2024-12-20,PayPal,Cancelled,2024-03-22 12:37:20.043640,-36.013195,-6.828280,c994a7a8-b359-482e-99d4-ba643d4ad60b,41.59.98.226,Opera/9.44.(X11; Linux x86_64; nan-TW) Presto/2.9.175 Version/11.00
769,Joshua Davis,elizabeth37@example.com,"2220 Schwartz Crossing Apt. 511
Cartermouth, RI 41217",4577107248,2022-09-29,active,vote,5,58.23,2022-02-20,2024-11-28,PayPal,Cancelled,2024-07-10 01:46:34.456222,88.359941,117.972457,83d7dbbd-6706-4271-a86d-475facde2680,95.99.162.17,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:3.0; zu-ZA) AppleWebKit/532.9.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.9.1"
770,Mark Terry,floresmichelle@example.com,"68720 Williams Forges
Jasonmouth, CA 95735",882-675-4423,2020-01-31,active,top,7,29.49,2022-06-17,2024-11-25,Credit Card,Shipped,2024-01-24 02:19:59.391462,72.2901465,128.826010,23ab0b9a-35bd-4969-a4f1-e760d7d9db3e,143.179.11.136,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/42.0.842.0 Safari/534.1"
771,Kathleen Waters,guerrajames@example.net,"126 Mann Union Apt. 482
New Jenniferside, FL 67274",669.310.1816x2329,2021-07-10,pending,analysis,7,90.32,2024-05-02,2024-12-09,Bank Transfer,Delivered,2024-10-07 08:19:43.974402,12.7309145,-153.559504,51fef251-fb83-4726-8c7f-d35fb7661e89,213.14.220.6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; eu-FR) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.50.5"
772,Paula Davis,georgechen@example.org,"79397 Middleton Drives Apt. 416
Brightborough, AR 78916",+1-543-264-5541,2023-07-03,pending,evening,7,76.3,2023-10-12,2024-11-23,Bank Transfer,Shipped,2024-01-28 23:18:56.094362,47.9707995,-20.047637,c0c97287-1f11-4f12-b2e0-898176528bbe,159.166.72.63,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.0)
773,Amanda Harris,gibsonjose@example.net,"1495 Aaron Causeway
Craigfort, VA 47360",5977806539,2021-03-08,active,community,2,59.92,2022-10-19,2024-11-27,Bank Transfer,Cancelled,2024-10-13 09:28:01.391805,-40.6105265,-78.560395,6fa33d80-90b2-451d-95a9-db8d1d6c27c3,147.75.26.171,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/37.0.859.0 Safari/535.1"
774,Rebecca Walker,matthew46@example.com,"11345 Schultz Pine Suite 761
Morabury, AL 75471",001-256-417-4422x090,2023-11-15,inactive,artist,6,58.85,2024-05-30,2024-12-17,Bank Transfer,Delivered,2024-09-01 19:18:01.489962,-56.1838005,-16.004631,6f10e60c-c651-44ce-b8fb-2e174b911261,183.111.138.93,Mozilla/5.0 (Android 4.3; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0
775,Luis Carson,ronald18@example.net,"5464 Cameron Gateway Apt. 244
North Sarah, KY 91790",001-692-793-4820x762,2023-08-08,pending,difficult,1,72.33,2024-04-30,2024-11-30,Bank Transfer,Shipped,2024-02-08 02:41:17.195544,53.928698,129.436726,277b773a-a02c-4e72-8861-034bee0268e7,3.46.115.182,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1)
776,Bill Harris,jennacoleman@example.net,"971 Brown Mission Suite 001
Watsonton, ND 27685",9122512846,2024-07-03,pending,score,5,24.63,2023-06-14,2024-11-29,Bank Transfer,Shipped,2024-07-26 03:31:13.200208,46.2644255,162.976774,b7035802-570c-4e47-a0ce-846324de0712,16.21.31.201,Opera/9.41.(Windows NT 4.0; hne-IN) Presto/2.9.169 Version/10.00
777,Mr. Adam Dawson,wagnerbelinda@example.com,"437 Smith Cliff Suite 740
East Brian, AZ 14914",+1-654-398-9950x5590,2024-11-01,inactive,phone,1,96.61,2024-07-19,2024-12-05,Credit Card,Shipped,2023-11-25 01:45:23.498279,-12.628526,178.470874,58e4a1ae-2975-49aa-bca8-83292e27b420,39.160.240.56,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.0)
778,Maureen Bennett,nhampton@example.org,"44269 Hubbard Vista
Briggsview, NM 13472",+1-729-792-8367,2022-02-19,inactive,bed,3,74.04,2024-09-21,2024-12-18,PayPal,Cancelled,2024-04-28 12:31:16.637790,-10.599878,-150.285996,15cdd3fe-5791-46a7-a696-f73e83759076,200.133.196.31,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8; rv:1.9.5.20) Gecko/9209-05-15 19:10:00.343597 Firefox/3.6.1
779,Diana Gomez,oschaefer@example.net,"18882 Fleming Mills
New Roberto, HI 24249",(444)734-8304x9067,2024-08-27,active,certainly,10,22.43,2024-02-23,2024-12-05,Bank Transfer,Processing,2024-01-28 02:01:21.543727,7.936809,107.395360,0a849315-687d-4710-af9d-402b7822c8e9,124.28.220.30,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/27.0.803.0 Mobile/96F523 Safari/532.1"
780,Laura West,rwilkinson@example.net,"1888 Garcia Island
Johnland, DE 79329",(910)983-1436x077,2023-12-26,active,hair,6,31.65,2024-08-11,2024-12-07,Bank Transfer,Processing,2024-06-20 00:51:18.355256,54.330672,120.510321,da08ec33-6112-4033-9794-cd8dec389aaf,198.157.17.200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; yo-NG) AppleWebKit/534.32.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.32.7"
781,Paul Bruce,nsmith@example.net,"4525 Billy Loaf Apt. 949
Scottfort, SC 43245",942-725-8927,2020-11-16,pending,shake,7,10.97,2022-06-26,2024-11-29,Credit Card,Delivered,2023-12-26 19:48:17.781488,75.9615815,135.649150,82e1166b-cbf3-4dfe-a103-f102262e92e3,85.208.72.165,Mozilla/5.0 (Windows NT 5.1; cs-CZ; rv:1.9.2.20) Gecko/6990-11-21 08:36:14.262268 Firefox/3.8
782,Catherine Franklin,huntbrandy@example.net,"19892 Rodriguez Crescent Suite 874
South Edwinhaven, IN 19613",889-549-7800x631,2024-09-24,inactive,next,2,46.71,2023-04-13,2024-11-27,Bank Transfer,Delivered,2024-09-10 16:50:28.814133,-46.3429785,7.007416,c64e30df-fcbe-4bb1-a809-bedd1969bfc9,174.12.39.244,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:3.0; ky-KG) AppleWebKit/532.27.7 (KHTML, like Gecko) Version/5.0.3 Safari/532.27.7"
783,Janice Sanchez,zrobles@example.net,"4017 Baker Overpass
New Jacqueline, IN 20462",(265)604-9546,2020-12-02,pending,probably,1,49.49,2024-01-15,2024-12-12,PayPal,Shipped,2024-02-09 07:25:02.146211,-66.832328,94.158513,842e38e2-f361-435c-8d4a-a2518eceed26,64.202.58.198,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/23.0.829.0 Safari/533.1"
784,James Phelps,courtney34@example.com,"3601 William Path
Smithland, MS 43757",861-828-5151x93905,2022-05-17,pending,play,5,58.58,2022-09-27,2024-12-06,Credit Card,Delivered,2024-08-04 19:26:51.756771,-23.893642,110.013959,18b2fb57-9cfe-44b0-b386-ba1f7c523670,89.217.24.9,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.1)
785,Donna Gonzalez,kelsey97@example.com,"677 Griffin Divide
West Kaitlintown, ID 00902",618.756.0384x5265,2021-12-18,active,space,5,40.41,2022-04-12,2024-11-26,Bank Transfer,Delivered,2024-06-22 18:30:29.376243,41.338350,-125.571813,8e2a3a60-42e3-44ae-b54a-d559790130c5,57.81.90.151,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
786,Cameron Smith,christopher82@example.org,"0917 Wood Streets Suite 571
West Amandaland, AR 28986",723.980.2084,2021-12-29,active,reality,1,64.44,2023-08-16,2024-12-10,PayPal,Shipped,2024-06-20 16:25:20.306097,-64.814312,139.169075,93e4665d-5045-479c-aa9a-aa3f187887f5,174.3.17.92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:6.0; cmn-TW) AppleWebKit/533.27.7 (KHTML, like Gecko) Version/5.0.5 Safari/533.27.7"
787,Kenneth Clements,blamb@example.net,"293 Coleman Roads Apt. 695
North Rhonda, NH 48076",779.742.7745,2020-01-07,pending,heavy,10,19.29,2022-10-26,2024-12-16,PayPal,Processing,2023-12-15 20:44:57.034030,33.062850,-77.473761,c5f6739e-8089-410f-9be4-11132a12009f,153.61.9.156,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.28.7"
788,Mark Garcia,grayjeffrey@example.net,"543 Kevin Plains
Rossfort, VI 67429",915-241-2316x7612,2022-06-07,inactive,item,6,35.63,2022-11-12,2024-12-19,Credit Card,Shipped,2024-05-15 23:29:18.693957,8.577937,145.200395,e70da08b-fc45-44d1-990c-91226f8349fc,25.252.8.137,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.1)
789,Wanda Savage,mark79@example.com,"811 Travis Overpass
Lake Jamesbury, UT 20418",(975)903-5738,2021-12-06,pending,really,9,50.21,2022-04-19,2024-12-07,PayPal,Shipped,2024-07-27 07:43:00.792103,-39.827164,-0.618500,85993362-9ef1-4c96-b831-809f18397f17,217.78.168.93,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1)
790,James Chambers,kathleen77@example.com,"61241 House Bridge Apt. 630
New Sharonside, FM 87373",001-548-419-7691x905,2020-09-03,pending,education,6,23.36,2022-07-12,2024-12-06,Bank Transfer,Shipped,2024-09-24 08:35:45.861809,-55.331837,122.235872,ae2e90d9-6b90-4f9b-b868-f60a2d5af57e,8.32.38.220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/47.0.891.0 Safari/535.1"
791,Crystal Hess,liamber@example.org,"30495 Damon Parks Suite 496
East Darylchester, NH 42186",756-296-8469x212,2021-10-20,active,radio,3,36.53,2024-07-30,2024-11-28,Bank Transfer,Shipped,2024-03-08 09:22:20.235513,-18.1380095,-79.211601,d1afed55-4215-4361-b758-ccca0be8878d,121.72.237.100,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:2.0; tt-RU) AppleWebKit/532.23.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.23.2"
792,Yvonne Vasquez,april43@example.org,"954 Arnold Crossroad
North Nicholastown, MA 46729",5175915285,2022-03-17,pending,team,6,86.39,2024-05-28,2024-12-20,Bank Transfer,Delivered,2024-07-31 14:36:22.767242,-56.0500255,-6.102981,b33dc066-4eac-4e6b-a67d-fcd4c2a48e66,3.236.108.233,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1)
793,Tracy Brooks,martha28@example.com,"1771 Moore Islands
New Michelle, TN 78828",561.907.5084,2024-01-25,pending,none,8,39.25,2024-11-01,2024-11-26,Bank Transfer,Processing,2024-01-05 05:20:08.403007,46.632301,38.154875,b0ad9dc0-4aca-4950-b902-6b432fa3c094,17.100.249.160,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.35.7 (KHTML, like Gecko) Version/5.1 Safari/535.35.7"
794,Jonathan Miller,rebeccaperry@example.org,"240 Henry Prairie Suite 503
Jamesview, DC 13098",716-434-0315,2023-10-19,pending,seem,9,27.66,2023-01-11,2024-12-04,Credit Card,Delivered,2024-02-10 12:39:10.921285,-66.8508135,-104.013726,163b5b6a-027c-4486-920a-5fda56f79258,121.100.12.192,Opera/8.89.(Windows 98; zh-CN) Presto/2.9.183 Version/11.00
795,Terri Hunt,kim99@example.com,"13834 Singh Lodge
West Gregorystad, NJ 46940",654.241.9926x09642,2024-10-02,active,close,6,11.48,2024-11-01,2024-12-03,PayPal,Delivered,2024-06-08 22:56:14.538223,-58.9067975,3.504096,49db68a4-9163-41ad-9a5d-9351021d0307,168.62.168.124,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:4.0; bhb-IN) AppleWebKit/531.40.3 (KHTML, like Gecko) Version/4.1 Safari/531.40.3"
796,Lisa Simmons,carrie22@example.net,"PSC 7037, Box 9760
APO AA 64694",(689)712-3664,2022-11-21,active,road,3,29.77,2022-12-15,2024-12-09,PayPal,Delivered,2024-05-26 16:46:20.959158,41.1648305,121.685514,6a2d7f66-a36e-48ab-b71a-191bb1baeeb4,172.242.101.83,Opera/8.74.(Windows NT 5.0; doi-IN) Presto/2.9.166 Version/11.00
797,Rebecca Mills,qcarr@example.com,"PSC 4943, Box 4364
APO AP 13887",651.692.8128x013,2023-07-18,pending,his,5,34.14,2023-04-10,2024-12-07,PayPal,Delivered,2024-10-11 02:07:38.257266,-73.8473615,-100.650707,326904a0-ebcc-434b-bb6c-304cc3b244e5,10.255.85.64,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/57.0.833.0 Mobile/39S857 Safari/531.1"
798,Jennifer Coleman,emiller@example.net,"065 Bell Loop
West Jeremyhaven, IL 14706",379.755.6614x996,2023-01-06,pending,stage,10,67.74,2023-06-20,2024-12-13,Credit Card,Processing,2024-02-03 23:41:53.162452,37.319813,-151.640791,cf7bd025-2ad9-4b42-873d-76857c9d292f,180.12.164.232,Mozilla/5.0 (Windows NT 6.1; se-NO; rv:1.9.2.20) Gecko/5405-10-29 23:46:30.832077 Firefox/3.8
799,Debbie Sanders,kryan@example.org,"0334 Mcintosh Fort
Greenehaven, PW 32262",001-839-940-3707x7985,2020-11-19,active,edge,6,66.59,2022-01-02,2024-12-08,Bank Transfer,Delivered,2024-01-12 05:22:23.186094,36.527338,-99.012265,7087983e-7280-455a-b2be-432e9bf9b8ed,84.119.5.134,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.12.5 (KHTML, like Gecko) Version/5.1 Safari/531.12.5"
800,Kristy Lopez,krauseangela@example.com,"5844 Garrett Mountain
Brandonhaven, MO 30173",562.269.4229x95456,2022-10-30,pending,clear,8,82.94,2022-09-21,2024-12-05,PayPal,Shipped,2024-09-01 03:06:12.292457,72.432078,139.316130,932d6adf-fa28-40c3-92df-5739e8ec1f7a,39.154.190.117,Mozilla/5.0 (Windows 95; yo-NG; rv:1.9.1.20) Gecko/6776-08-11 07:40:09.122772 Firefox/3.8
801,James Smith,martinteresa@example.com,"1786 Sheena Route Suite 593
Paulstad, FL 65152",+1-325-898-3022x35814,2020-05-27,active,consider,1,20.71,2024-04-02,2024-12-09,Credit Card,Cancelled,2024-02-18 22:00:18.608361,9.1036815,-60.828881,c2827a5f-0cd2-49f9-9990-412a79150c39,201.242.188.176,"Mozilla/5.0 (Windows 98) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.819.0 Safari/534.0"
802,Tiffany Wade,paulmorgan@example.com,"PSC 0625, Box 0871
APO AA 09490",001-654-616-2129x4331,2023-08-19,pending,during,5,27.98,2023-02-12,2024-12-07,Bank Transfer,Delivered,2024-02-24 10:29:49.239020,-57.2925555,154.775615,c91be442-a97e-4800-b356-20780f52441c,207.13.10.157,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/60.0.886.0 Safari/536.2"
803,Trevor Gibson,umccormick@example.org,"120 Jennifer Stravenue
Dustinville, NJ 87706",(925)424-3158,2023-07-24,inactive,fear,6,18.27,2022-12-22,2024-11-26,PayPal,Cancelled,2024-02-10 22:05:05.357564,-28.6390395,159.951645,45b738ba-e501-4449-8485-b72d61b1831b,86.156.248.210,Opera/8.28.(X11; Linux i686; hsb-DE) Presto/2.9.169 Version/12.00
804,Daniel Anderson,kevin22@example.com,"490 Brian Port
Danafort, LA 35205",5627030687,2023-08-24,inactive,agency,5,80.48,2023-11-13,2024-12-12,Bank Transfer,Delivered,2024-04-03 08:51:36.302252,-17.1929885,88.593939,eb0a4d45-4d02-4ab9-a3d3-cbd9a95a10b8,58.91.100.243,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)
805,Molly Mcmahon,kathleen17@example.net,"444 David Extension Suite 122
Whitefurt, NV 51334",672.286.2282x28555,2021-09-03,pending,walk,10,27.26,2023-10-15,2024-12-18,Credit Card,Cancelled,2024-04-10 11:38:28.912135,-69.339234,-32.472636,3e02212e-7d87-4fee-bf13-0372fc5e03c4,179.223.94.240,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6349-10-11 18:12:52.087524 Firefox/3.6.18
806,Crystal Frey,douglasnavarro@example.net,"1294 Jonathan Views Suite 843
Hallfurt, NE 94133",615.727.0614,2022-12-16,pending,blood,7,60.49,2022-03-10,2024-12-06,Bank Transfer,Delivered,2024-09-02 23:19:42.913846,61.1709035,-74.924351,7176c164-04c9-4d3e-bb84-22f08b00953f,202.84.134.25,Opera/9.69.(X11; Linux i686; mi-NZ) Presto/2.9.187 Version/12.00
807,Frances Oconnor,marissalewis@example.com,"033 Guzman Island
Lake Jennifer, OH 28593",+1-415-775-6007x35152,2022-09-10,active,individual,4,35.22,2024-11-06,2024-12-18,Bank Transfer,Shipped,2024-07-09 03:36:32.104497,41.8239775,141.240954,8929cdd2-49dc-4b93-8dae-0339d53109e7,25.213.49.74,Opera/8.14.(Windows 98; Win 9x 4.90; ru-RU) Presto/2.9.186 Version/10.00
